"Name","K","Kin","Kout","TypeI","TypeII"
"MBP",28,7,21,0,1
"IRF1",65,16,49,0,1
"NR1H2",35,8,27,0,1
"SEPT2",4,1,3,0,1
"TNPO1",62,58,4,0,1
"PKNOX1",20,19,1,0,1
"MEIS1",46,37,9,0,1
"PBX1",116,34,82,0,1
"HOXC8",30,28,2,0,1
"TAF1",153,16,137,0,1
"NUAK1",44,36,8,0,1
"S1PR1",56,53,3,0,1
"HTRA1",18,9,9,0,1
"ICAM4",4,3,1,0,1
"IFNAR1",26,18,8,0,1
"TYK2",15,8,7,0,1
"IFNAR2",46,42,4,0,1
"IGBP1",13,11,2,0,1
"IGF1",86,84,2,0,1
"IGFBP5",38,33,5,0,1
"RANBP10",8,7,1,0,1
"IKZF1",33,11,22,0,1
"IKZF4",19,17,2,0,1
"IKZF5",35,33,2,0,1
"IL12B",5,4,1,0,1
"IL4R",18,8,10,0,1
"IL2RB",19,6,13,0,1
"IL18",7,4,3,0,1
"IL1RAP",35,27,8,0,1
"NDN",21,16,5,0,1
"TICAM2",10,4,6,0,1
"IL21",2,1,1,0,1
"PTPN6",60,12,48,0,1
"IRAK1",52,26,26,0,1
"TRAF4",20,13,7,0,1
"IRF2",16,11,5,0,1
"IRF3",22,13,9,0,1
"ITGA2",38,29,9,0,1
"ITGB7",10,3,7,0,1
"ITGB5",26,13,13,0,1
"LTB",9,7,2,0,1
"RANBP9",20,16,4,0,1
"VTN",11,3,8,0,1
"PRKG1",48,34,14,0,1
"PPIA",29,25,4,0,1
"VTA1",35,31,4,0,1
"KHSRP",33,29,4,0,1
"ZNF638",31,25,6,0,1
"LAIR1",9,8,1,0,1
"LAMA2",7,6,1,0,1
"LEF1",21,11,10,0,1
"LIMS1",31,26,5,0,1
"TMPO",39,35,4,0,1
"LRP3",16,14,2,0,1
"LSM2",9,3,6,0,1
"LSM4",19,14,5,0,1
"LSM5",14,9,5,0,1
"LSM7",15,4,11,0,1
"PTCD3",18,17,1,0,1
"ZHX1",34,26,8,0,1
"MED12",11,9,2,0,1
"PDX1",5,2,3,0,1
"MAP1B",86,77,9,0,1
"MAP2K6",21,19,2,0,1
"MAP3K5",36,22,14,0,1
"PHC2",19,15,4,0,1
"RAI1",18,15,3,0,1
"MAPK8IP3",29,16,13,0,1
"SNAP23",32,24,8,0,1
"TTF2",37,27,10,0,1
"MAZ",162,30,132,0,1
"SRPK1",39,37,2,0,1
"POMC",6,3,3,0,1
"MED9",14,10,4,0,1
"MEF2D",69,65,4,0,1
"MEP1B",2,1,1,0,1
"MINK1",40,36,4,0,1
"OSGEP",10,2,8,0,1
"SYNE1",36,31,5,0,1
"MYCN",71,12,59,0,1
"ZFHX3",53,52,1,0,1
"RAB11A",45,42,3,0,1
"PNKP",6,4,2,0,1
"NCF2",7,4,3,0,1
"RORA",91,86,5,0,1
"RORB",50,46,4,0,1
"RXRB",26,17,9,0,1
"NR1D2",17,15,2,0,1
"NR1D1",4,2,2,0,1
"SDCBP2",4,2,2,0,1
"TLX1",27,11,16,0,1
"RELB",15,9,6,0,1
"NTRK1",16,3,13,0,1
"SMPD1",12,11,1,0,1
"NKX2-1",11,3,8,0,1
"NLGN3",11,8,3,0,1
"SFPQ",124,46,78,0,1
"NOP2",16,14,2,0,1
"NPPA",4,2,2,0,1
"NPR1",42,40,2,0,1
"PYY",3,2,1,0,1
"NPY2R",4,3,1,0,1
"RXRG",8,6,2,0,1
"SIX3",14,11,3,0,1
"STX4",18,12,6,0,1
"NUP98",23,17,6,0,1
"RANBP2",45,33,12,0,1
"PABPC1",41,31,10,0,1
"BACH2",76,65,11,0,1
"WT1",16,12,4,0,1
"YBX1",29,23,6,0,1
"RAD50",10,7,3,0,1
"PDGFRB",43,18,25,0,1
"PEX5",14,9,5,0,1
"PFN2",35,31,4,0,1
"SCMH1",6,4,2,0,1
"RND1",5,2,3,0,1
"POLDIP2",23,19,4,0,1
"TAF15",20,16,4,0,1
"POLR3F",15,12,3,0,1
"PPP1CB",30,29,1,0,1
"PRIM1",26,25,1,0,1
"XPA",8,5,3,0,1
"PRLR",43,31,12,0,1
"SNRPD1",67,61,6,0,1
"PROS1",5,2,3,0,1
"PTGDS",7,4,3,0,1
"PTGFR",14,12,2,0,1
"PTPRE",15,9,6,0,1
"RABGGTB",14,13,1,0,1
"RAB3A",7,4,3,0,1
"RAB5B",56,52,4,0,1
"RDH11",18,16,2,0,1
"RFX2",7,5,2,0,1
"RFX3",21,19,2,0,1
"RINT1",8,6,2,0,1
"SMAD5",52,42,10,0,1
"SLC9A3",5,3,2,0,1
"SIX5",60,17,43,0,1
"SOX5",28,26,2,0,1
"ZNF76",27,10,17,0,1
"TCEB1",39,35,4,0,1
"SOX6",38,37,1,0,1
"SREBF2",14,8,6,0,1
"NKX3-1",21,8,13,0,1
"SPOCK2",11,10,1,0,1
"STAT4",12,4,8,0,1
"TF",9,2,7,0,1
"YEATS4",9,8,1,0,1
"TFAP2C",109,12,97,0,1
"TM4SF1",10,7,3,0,1
"TNFSF10",10,9,1,0,1
"TNFSF12",4,3,1,0,1
"TNFRSF13C",24,22,2,0,1
"TNFRSF4",6,1,5,0,1
"ZBTB43",24,22,2,0,1
"ZNF417",26,24,2,0,1
"ZNF165",3,2,1,0,1
"ZNF250",9,6,3,0,1
"ZNF446",16,14,2,0,1
"DPF2",14,13,1,0,1
"SP2",44,9,35,0,1
"ASH2L",7,5,2,0,1
"KLF2",39,36,3,0,1
"hsa-miR-128-2-5p",26,18,8,0,1
"hsa-miR-130a-5p",555,21,534,0,1
"hsa-miR-141-5p",414,42,372,0,1
"hsa-miR-146a-5p",222,48,174,0,1
"hsa-miR-181a-5p",468,33,435,0,1
"hsa-miR-18a-5p",480,63,417,0,1
"hsa-miR-223-5p",193,31,162,0,1
"hsa-miR-23a-5p",611,37,574,0,1
"hsa-miR-31-5p",217,12,205,0,1
"hsa-miR-3614-5p",87,51,36,0,1
"hsa-miR-3648",95,93,2,0,1
"hsa-miR-4745-5p",44,30,14,0,1
"hsa-miR-584-5p",57,27,30,0,1
"hsa-miR-615-5p",239,16,223,0,1
"hsa-miR-624-5p",17,8,9,0,1
"hsa-miR-663a",94,72,22,0,1
"hsa-miR-9-5p",551,46,505,0,1
